Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Start-up classical,Shut classical,Operational cost classical,CPU time
14,natural_gas_fired_combustion_turbine,9,480,1776,0.0,0.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,14.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,0,480,1776,26.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,1.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,1,480,1776,37.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,10,480,1776,17.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,11,480,1776,44.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,12,480,1776,24.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,13,480,1776,45.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,14,480,1776,35.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,15,480,1776,41.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,16,480,1776,46.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,17,480,1776,44.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,18,480,1776,34.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,19,480,1776,20.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,2,480,1776,43.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,20,480,1776,24.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,21,480,1776,42.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,22,480,1776,23.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,23,480,1776,30.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,3,480,1776,19.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,4,480,1776,43.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,5,480,1776,30.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,6,480,1776,21.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,7,480,1776,21.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,8,480,1776,17.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
15,natural_gas_fired_combustion_turbine,9,480,1776,35.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,17.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,0,480,1776,87.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,1.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,1,480,1776,97.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,98.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,10,480,1776,4.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,11,480,1776,52.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,12,480,1776,57.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,13,480,1776,63.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,14,480,1776,61.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,15,480,1776,88.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,16,480,1776,31.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,17,480,1776,31.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,18,480,1776,49.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,19,480,1776,87.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,5.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,2,480,1776,90.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,98.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,20,480,1776,95.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,21,480,1776,19.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,22,480,1776,80.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,23,480,1776,53.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,3,480,1776,83.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,75.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,4,480,1776,20.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,5,480,1776,56.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,6,480,1776,71.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,7,480,1776,18.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,8,480,1776,2.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
16,natural_gas_fired_combustion_turbine,9,480,1776,0.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,0,480,1776,85.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,1.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,1,480,1776,82.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,76.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,10,480,1776,13.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,11,480,1776,11.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,12,480,1776,36.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,13,480,1776,74.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,14,480,1776,92.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,15,480,1776,72.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,16,480,1776,89.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,17,480,1776,5.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,18,480,1776,68.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,19,480,1776,94.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,2,480,1776,97.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,71.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,20,480,1776,92.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,21,480,1776,96.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,22,480,1776,85.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,23,480,1776,66.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,3,480,1776,97.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,4,480,1776,89.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,5,480,1776,16.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,6,480,1776,48.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,7,480,1776,80.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,8,480,1776,16.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
17,natural_gas_fired_combustion_turbine,9,480,1776,0.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,-0.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,0,480,1776,38.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,1.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,1,480,1776,44.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,10,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,11,480,1776,34.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,12,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,13,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,14,480,1776,39.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,15,480,1776,40.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,16,480,1776,42.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,17,480,1776,39.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,18,480,1776,48.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,19,480,1776,43.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,2,480,1776,45.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,20,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,21,480,1776,34.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,22,480,1776,36.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,23,480,1776,34.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,3,480,1776,38.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,4,480,1776,34.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,5,480,1776,35.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,6,480,1776,36.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,7,480,1776,33.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,8,480,1776,35.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
18,natural_gas_fired_combustion_turbine,9,480,1776,40.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,0,480,1776,35.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,1.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,1,480,1776,42.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,10,480,1776,33.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,11,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,12,480,1776,40.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,13,480,1776,41.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,14,480,1776,37.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,15,480,1776,43.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,16,480,1776,44.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,17,480,1776,46.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,18,480,1776,43.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,19,480,1776,34.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,2,480,1776,41.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,20,480,1776,47.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,21,480,1776,43.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,22,480,1776,33.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,23,480,1776,38.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,3,480,1776,44.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,4,480,1776,38.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,5,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,6,480,1776,37.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,7,480,1776,33.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,8,480,1776,38.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
19,natural_gas_fired_combustion_turbine,9,480,1776,32.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,32.0,1.0,0.0,0.0,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,0,480,1776,5.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,1,480,1776,42.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,10,480,1776,35.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,11,480,1776,10.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,12,480,1776,20.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,13,480,1776,19.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,14,480,1776,22.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,15,480,1776,42.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,16,480,1776,17.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,17,480,1776,23.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,18,480,1776,24.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,19,480,1776,42.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,2,480,1776,42.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,20,480,1776,21.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,21,480,1776,1.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,22,480,1776,8.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,23,480,1776,3.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,3,480,1776,40.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,4,480,1776,23.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,5,480,1776,33.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,6,480,1776,18.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,7,480,1776,14.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,8,480,1776,24.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
1,hydroelectric_pumped_storage,9,480,1776,22.0,,,,1560705.0019,0.016049,5000000,5069315,42.0,,,,1433901.2051000034,0.4048891820020799
2,natural_gas_fired_combined_cycle,0,480,1776,581.0,1.0,0.0,0.0,1560705.0019,0.016049,5000000,5069315,607.0,1.0,0.0,1.0,1433901.2051000034,0.4048891820020799
