Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Operational cost classical,CPU time
2,natural_gas_fired_combined_cycle,5,576,1056,607.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,607.0,1.0,1337230.0156000033,0.4570864689994778
2,natural_gas_fired_combined_cycle,6,576,1056,607.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,607.0,1.0,1337230.0156000033,0.4570864689994778
2,natural_gas_fired_combined_cycle,7,576,1056,483.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,607.0,1.0,1337230.0156000033,0.4570864689994778
2,natural_gas_fired_combined_cycle,8,576,1056,331.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,607.0,1.0,1337230.0156000033,0.4570864689994778
2,natural_gas_fired_combined_cycle,9,576,1056,361.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,607.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,0,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,1,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,10,576,1056,17.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,11,576,1056,17.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,12,576,1056,17.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,13,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,14,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,15,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,16,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,17,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,18,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,19,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,2,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,20,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,21,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,22,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,23,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,3,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,4,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,5,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,6,576,1056,17.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,7,576,1056,17.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,8,576,1056,17.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
3,natural_gas_fired_combined_cycle,9,576,1056,30.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,30.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,0,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,1,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,10,576,1056,25.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,11,576,1056,33.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,12,576,1056,25.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,13,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,14,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,15,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,16,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,17,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,18,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,19,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,2,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,20,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,21,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,22,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,23,576,1056,0.0,0.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,3,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,4,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,5,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,6,576,1056,40.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,7,576,1056,25.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,8,576,1056,25.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
4,natural_gas_fired_combined_cycle,9,576,1056,49.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,49.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,0,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,1,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,10,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,11,576,1056,458.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,12,576,1056,530.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,13,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,14,576,1056,563.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,15,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,16,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,17,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,18,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,19,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,2,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,20,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,21,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,22,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,23,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,3,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,4,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,5,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,6,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,7,576,1056,570.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,8,576,1056,450.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
5,natural_gas_fired_combined_cycle,9,576,1056,386.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,570.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,0,576,1056,329.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,1,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,10,576,1056,0.0,0.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,11,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,151.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,12,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,301.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,13,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,14,576,1056,231.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,15,576,1056,227.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,16,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,17,576,1056,333.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,18,576,1056,258.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,19,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,2,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,20,576,1056,314.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,21,576,1056,222.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,22,576,1056,250.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,23,576,1056,231.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,3,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,4,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,5,576,1056,273.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,6,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,7,576,1056,0.0,0.0,,,1384071.4319000018,0.032034,4952734,4952734,200.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,8,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,198.0,1.0,1337230.0156000033,0.4570864689994778
6,natural_gas_fired_combined_cycle,9,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,0,576,1056,206.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,1,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,10,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,11,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,12,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,13,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,178.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,14,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,15,576,1056,258.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,16,576,1056,175.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,17,576,1056,291.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,18,576,1056,334.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,19,576,1056,323.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,2,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,20,576,1056,287.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,21,576,1056,262.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,22,576,1056,260.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,23,576,1056,332.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,3,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,4,576,1056,336.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,336.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,5,576,1056,243.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,329.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,6,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,199.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,7,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,150.0,1.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,8,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
7,natural_gas_fired_combined_cycle,9,576,1056,150.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,0,576,1056,74.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,91.0,1.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,1,576,1056,91.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,91.0,1.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,10,576,1056,74.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,11,576,1056,0.0,0.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,12,576,1056,74.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,13,576,1056,74.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
8,natural_gas_fired_combustion_turbine,14,576,1056,74.0,1.0,,,1384071.4319000018,0.032034,4952734,4952734,0.0,0.0,1337230.0156000033,0.4570864689994778
